title,Ratings,Counts,Preference Ratio
"Extraordinary Voyage, The (2011)",3.75,10,0.37675909073236485
Shadowlands (1985),3.75,10,0.37675909073236485
"I Want a Dog for Christmas, Charlie Brown (2003)",3.75,10,0.37675909073236485
L'Ascension (2017),3.75,10,0.37675909073236485
Decasia: The State of Decay (2002),3.75,10,0.37675909073236485
Rumble: The Indians Who Rocked the World (2017),3.75,10,0.37675909073236485
L'ora legale (2017),3.75,10,0.37675909073236485
In the Year of the Pig (1968),3.75,10,0.37675909073236485
You and the Night (2013),3.75,10,0.37675909073236485
All the Boys Are Called Patrick (Charlotte et Veronique ou tous les garcons s'appellent Patrick) (1959),3.75,10,0.37675909073236485
Ricky Gervais Live 2: Politics (2004),3.707865168539326,178,0.37673543692828204
Love and Other Drugs (2010),3.362934362934363,1554,0.3766596000028718
Rams (2015),3.731707317073171,82,0.3765893584084198
Frank (2014),3.5669824086603517,739,0.37653244254268725
Door on the Left as You Leave the Elevator (1988),3.75,8,0.37641857054647543
"Toto, Peppino, and the Hussy (1956)",3.75,8,0.37641857054647543
"Naked Civil Servant, The (1975)",3.75,8,0.37641857054647543
Magician Mickey (1937),3.75,8,0.37641857054647543
David Bowie - Best Of Bowie (2002),3.75,8,0.37641857054647543
Knock (2017),3.75,8,0.37641857054647543
Springsteen & I (2013),3.75,8,0.37641857054647543
"South, The (Sur) (1988)",3.75,8,0.37641857054647543
Winter Evening in Gagry (1985),3.75,8,0.37641857054647543
Terry Pratchett: Choosing to Die (2011),3.75,8,0.37641857054647543
Godspell: A Musical Based on the Gospel According to St. Matthew (1973),3.75,8,0.37641857054647543
Jigarthanda (2014),3.75,8,0.37641857054647543
VeggieTales: Very Silly Songs (1997),3.75,8,0.37641857054647543
The Man Who Saved the World (2013),3.75,8,0.37641857054647543
Life According to Sam (2013),3.75,8,0.37641857054647543
Don't Give Up the Sheep (1953),3.75,8,0.37641857054647543
Legendary (2010),3.75,8,0.37641857054647543
Van Gogh: Painted with Words (2010),3.75,8,0.37641857054647543
The Lost Honour of Christopher Jefferies (2014),3.75,8,0.37641857054647543
Russell Brand - From Addiction to Recovery (2012),3.75,8,0.37641857054647543
"Rose Seller, The (La vendedora de rosas) (1998)",3.75,8,0.37641857054647543
The Karamazov Brothers (2008),3.75,8,0.37641857054647543
Come As You Are (2011),3.75,8,0.37641857054647543
Anatahan (1953),3.75,8,0.37641857054647543
Voyna i mir II. - Natasha Rostova (1966),3.75,8,0.37641857054647543
The Scarlet Pumpernickel (1950),3.75,8,0.37641857054647543
Rabbit's Moon (1950),3.75,8,0.37641857054647543
Recount (2008),3.6607142857142856,364,0.376368447009252
Forks Over Knives (2011),3.713815789473684,152,0.37635165982437363
Ragtime (1981),3.654241645244216,389,0.3762272922407357
October Baby (2011),3.742857142857143,35,0.3761625757259394
Branded to Kill (Koroshi no rakuin) (1967),3.7222222222222223,117,0.37610407550505864
Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),3.648780487804878,410,0.3760923213552464
Gypsy (1962),3.6056701030927836,582,0.376086895165969
"New Country, The (Det nya landet) (2000)",3.75,6,0.376078050360586
Northern Limit Line (2015),3.75,6,0.376078050360586
The Canterville Ghost (1996),3.75,6,0.376078050360586
Backstabbing for Beginners (2018),3.75,6,0.376078050360586
Emerald Green (2016),3.75,6,0.376078050360586
Filip & Fredrik presenterar Trevligt folk (2015),3.75,6,0.376078050360586
7:35 in the Morning (2003),3.75,6,0.376078050360586
Sweet Mud (Adama Meshuga'at) (2006),3.75,6,0.376078050360586
Sandra of a Thousand Delights (Vaghe stelle dell'Orsa...) (1965),3.75,6,0.376078050360586
Tortoise Beats Hare (1941),3.75,6,0.376078050360586
Why Man Creates (1968),3.75,6,0.376078050360586
Social Genocide (Memoria del saqueo) (2004),3.75,6,0.376078050360586
"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby (2011)",3.75,6,0.376078050360586
Midnight Diner (2014),3.75,6,0.376078050360586
Korczak (1990),3.75,6,0.376078050360586
If Cats Disappeared From the World (2016),3.75,6,0.376078050360586
Satisfaktsiya (2011),3.75,6,0.376078050360586
David Lynch: The Art Life (2017),3.75,6,0.376078050360586
Harriet Craig (1950),3.75,6,0.376078050360586
Portrait Werner Herzog (1986),3.75,6,0.376078050360586
Aliyah (Alyah) (2012) ,3.75,6,0.376078050360586
The Four Year Plan (2011),3.75,6,0.376078050360586
Supermarket Woman (Sûpâ no onna) (1996),3.75,6,0.376078050360586
Justin Timberlake + The Tennessee Kids (2016),3.75,6,0.376078050360586
Scabbard Samurai (2011),3.75,6,0.376078050360586
Dancing in September (2000),3.75,6,0.376078050360586
"It's Christmastime Again, Charlie Brown (1992)",3.75,6,0.376078050360586
Recipes for Disaster (2008),3.75,6,0.376078050360586
"Taking of Power by Louis XIV, The (Prise de pouvoir par Louis XIV, La) (1966)",3.75,6,0.376078050360586
"Take Her, She's Mine (1963)",3.75,6,0.376078050360586
Underwater Love (2011),3.75,6,0.376078050360586
Brancaleone alle crociate (1970),3.75,6,0.376078050360586
"Horse Boy, The (2009)",3.75,6,0.376078050360586
9 Souls (Nain souruzu) (2003),3.75,6,0.376078050360586
The Battle of Chile - Part 2 (1977),3.75,6,0.376078050360586
Life and Extraordinary Adventures of Private Ivan Chonkin (1993),3.75,6,0.376078050360586
26 Years (2012),3.75,6,0.376078050360586
Hour of the Star (1985),3.75,6,0.376078050360586
Unleashing Mr. Darcy (2016),3.75,6,0.376078050360586
Stick Man (2016),3.75,6,0.376078050360586
"Theory of Everything, The (2006)",3.75,6,0.376078050360586
Merry Kissmas (2015),3.75,6,0.376078050360586
Duchess and the Dirtwater Fox (1976),3.75,6,0.376078050360586
Maheshinte Prathikaaram (2016),3.75,6,0.376078050360586
Cambridge Spies (2003),3.75,6,0.376078050360586
Dylan Moran: Off The Hook (2015),3.75,6,0.376078050360586
Whoopi Goldberg Presents Moms Mabley (2013),3.75,6,0.376078050360586
Oh Boy (A Coffee in Berlin) (2012),3.708092485549133,173,0.3760385807378795
Exodus (1960),3.645390070921986,423,0.376002177299103
"Cement Garden, The (1993)",3.664265129682997,347,0.37588654845349295
Children of the Decree (Das Experiment 770 - Gebären auf Befehl) (2005),3.75,4,0.3757375301746966
Michael the Brave (Mihai Viteazul) (1971),3.75,4,0.3757375301746966
Twist of Fate (2016),3.75,4,0.3757375301746966
Special Section (1975),3.75,4,0.3757375301746966
Jungle Freaks (1969),3.75,4,0.3757375301746966
A Small Act (2010),3.75,4,0.3757375301746966
Inch'Allah (2012),3.75,4,0.3757375301746966
Barista (2015),3.75,4,0.3757375301746966
Virtual JFK: Vietnam If Kennedy Had Lived (2008),3.75,4,0.3757375301746966
The Auction (2013),3.75,4,0.3757375301746966
Benda Bilili! (2010),3.75,4,0.3757375301746966
"Making of a Legend: Gone with the Wind, The (1988)",3.75,4,0.3757375301746966
Lust Stories (2018),3.75,4,0.3757375301746966
Poor But Beautiful (1957),3.75,4,0.3757375301746966
"Flight That Fought Back, The (2005)",3.75,4,0.3757375301746966
100 Women (2002),3.75,4,0.3757375301746966
The Royal Tailor (2014),3.75,4,0.3757375301746966
Little Girl (La pivellina) (2009),3.75,4,0.3757375301746966
Penelope (1966),3.75,4,0.3757375301746966
The Fifth Season (2012),3.75,4,0.3757375301746966
Three Night Stand (2013),3.75,4,0.3757375301746966
Hector (2015),3.75,4,0.3757375301746966
The Cannibals (1988),3.75,4,0.3757375301746966
"Man of Straw (Untertan, Der) (1951)",3.75,4,0.3757375301746966
"Silver Stallion (Silver Brumpy, The) (1993)",3.75,4,0.3757375301746966
Stranded (2015),3.75,4,0.3757375301746966
Execution Squad (1972),3.75,4,0.3757375301746966
Demimonde (2015),3.75,4,0.3757375301746966
Wedding Bells (2016),3.75,4,0.3757375301746966
War Made Easy: How Presidents & Pundits Keep Spinning Us to Death (2007),3.75,4,0.3757375301746966
Tennessee (2008),3.75,4,0.3757375301746966
Eagles of Death Metal: Nos Amis (Our Friends) (2017),3.75,4,0.3757375301746966
"Crush, The (La cotta) (1967)",3.75,4,0.3757375301746966
The Resistance Banker (2018),3.75,4,0.3757375301746966
Winnetou: The Last Shot (1965),3.75,4,0.3757375301746966
"Marecek, Pass Me the Pen! (1976)",3.75,4,0.3757375301746966
Here We for Example... (1977),3.75,4,0.3757375301746966
Spanish Lake (2014),3.75,4,0.3757375301746966
Bareilly Ki Barfi (2017),3.75,4,0.3757375301746966
The Tribes of Palos Verdes (2017),3.75,4,0.3757375301746966
The Body of My Enemy (1976),3.75,4,0.3757375301746966
Broken Hill (2009),3.75,4,0.3757375301746966
Friend (1987),3.75,4,0.3757375301746966
Kobe Bryant's Muse (2015),3.75,4,0.3757375301746966
Approaching the Elephant (2015),3.75,4,0.3757375301746966
Where Love Has Gone (1964),3.75,4,0.3757375301746966
The Little Drummer Girl (1984),3.75,4,0.3757375301746966
Beauties of the Night (1952),3.75,4,0.3757375301746966
Plastic Planet (2009),3.75,4,0.3757375301746966
The Tiger: An Old Hunter's Tale (2015),3.75,4,0.3757375301746966
Raat (1992),3.75,4,0.3757375301746966
Area 88 (1985),3.75,4,0.3757375301746966
Suited (2016),3.75,4,0.3757375301746966
Prison Terminal: The Last Days of Private Jack Hall (2013),3.75,4,0.3757375301746966
George Carlin: Carlin at Carnegie (1982),3.75,4,0.3757375301746966
Nicky's Family (2011),3.75,4,0.3757375301746966
Local Color (1977),3.75,4,0.3757375301746966
"Sudden Wealth of the Poor People of Kombach, The (Der plötzliche Reichtum der armen Leute von Kombach) (1971)",3.75,4,0.3757375301746966
The Lonely Voice of Man (1989),3.75,4,0.3757375301746966
Man with an Apartment (Czlowiek z M-3) (1969),3.75,4,0.3757375301746966
Arjun Reddy (2017),3.75,4,0.3757375301746966
Yearning (1964),3.75,4,0.3757375301746966
The Flyboys (2008),3.75,4,0.3757375301746966
Forget me not (2013),3.75,4,0.3757375301746966
Carlin on Campus (1984),3.75,4,0.3757375301746966
Don King: Only in America (1997),3.75,4,0.3757375301746966
The Pointsman (1986),3.75,4,0.3757375301746966
Pizza (2005),3.75,4,0.3757375301746966
The Bleeding Edge (2018),3.75,4,0.3757375301746966
We Always Lie to Strangers (2013),3.75,4,0.3757375301746966
Matchmaking (2016),3.75,4,0.3757375301746966
One Week and a Day (2016),3.75,4,0.3757375301746966
Great Escape: The Untold Story (2001),3.75,4,0.3757375301746966
Ralphie May: Unruly (2015),3.75,4,0.3757375301746966
Revenge (1989),3.75,4,0.3757375301746966
"Violent Men, The (1955)",3.75,4,0.3757375301746966
Gülen Gözler (1977),3.75,4,0.3757375301746966
Aarakshan (2011),3.75,4,0.3757375301746966
As the Palaces Burn (2014),3.75,4,0.3757375301746966
American Legends (2002),3.75,4,0.3757375301746966
A Year and Change (2015),3.75,4,0.3757375301746966
As I Open My Eyes (2015),3.75,4,0.3757375301746966
Leadbelly (1976),3.75,4,0.3757375301746966
Sada (1998),3.75,4,0.3757375301746966
Awakening (2008),3.75,4,0.3757375301746966
The Man with the Carnation (1980),3.75,4,0.3757375301746966
Clint Eastwood: Out of the Shadows (2000),3.75,4,0.3757375301746966
Solo (2018),3.75,4,0.3757375301746966
Japan's Longest Day (Nihon no ichiban nagai hi) (1967),3.75,4,0.3757375301746966
Beloved Berlin Wall (Liebe Mauer) (2009),3.75,4,0.3757375301746966
The Survivor's Guide to Prison (2018),3.75,4,0.3757375301746966
So Much So Fast (2006),3.75,4,0.3757375301746966
TekWar: TekLab (1994),3.75,4,0.3757375301746966
Todd Barry: The Crowd Work Tour (2014),3.75,4,0.3757375301746966
The Clan - Tale of the Frogs (1984),3.75,4,0.3757375301746966
Something Has Happened (1987),3.75,4,0.3757375301746966
I Just Wanna Hug You (2014),3.75,4,0.3757375301746966
The Good Cop (2004),3.75,4,0.3757375301746966
Familia (1996),3.75,4,0.3757375301746966
Gold (1934),3.75,4,0.3757375301746966
Rats (2016),3.75,4,0.3757375301746966
Nothing Left to Do but Cry (1984),3.75,4,0.3757375301746966
I Am Afraid (1977),3.75,4,0.3757375301746966
Muhammad Ali - The Greatest (1969),3.75,4,0.3757375301746966
The Man in the Iron Mask (1977),3.75,4,0.3757375301746966
"Yes, But... (Oui, mais...) (2001)",3.75,4,0.3757375301746966
"Simple Life of Noah Dearborn, The (1999)",3.75,4,0.3757375301746966
Songs From the North (2014),3.75,4,0.3757375301746966
Sky Ladder: The Art of Cai Guo-Qiang (2016),3.75,4,0.3757375301746966
The Captivating Star of Happiness (1975),3.75,4,0.3757375301746966
Love on a Limb (2016),3.75,4,0.3757375301746966
Hanging Garden (2005),3.75,4,0.3757375301746966
The Importance of Being Earnest (1986),3.75,4,0.3757375301746966
The Mars Generation (2017),3.75,4,0.3757375301746966
The Sixth Side of the Pentagon (1968),3.75,4,0.3757375301746966
Salvador Allende (2004),3.75,4,0.3757375301746966
My Life in Orange (Sommer in Orange) (2011),3.75,4,0.3757375301746966
Christmas Tango (2011),3.75,4,0.3757375301746966
Wet Bum (2014),3.75,4,0.3757375301746966
Annie Claus is Coming to Town (2011),3.75,4,0.3757375301746966
"Hey There, It's Yogi Bear (1964)",3.75,4,0.3757375301746966
"Year of the Hare, The (Jäniksen vuosi) (1977)",3.742424242424242,33,0.37552793327762296
"Affair of Love, An (Liaison pornographique, Une) (1999)",3.6533505154639174,388,0.3754515785903959
Attack on the Pin-Up Boys (2007),3.75,2,0.37539700998880715
Heartstopper (2006),3.75,2,0.37539700998880715
"El Bosco, el jardín de los sueños",3.75,2,0.37539700998880715
Naked Ambition 3D (2014),3.75,2,0.37539700998880715
Days of Nietzche in Turin (2001),3.75,2,0.37539700998880715
El Pisito (1959),3.75,2,0.37539700998880715
Paradise (2016),3.75,2,0.37539700998880715
25 April (2015),3.75,2,0.37539700998880715
Sophiiiie! (2003),3.75,2,0.37539700998880715
Sexaholix... A Love Story (2002),3.75,2,0.37539700998880715
Only God Sees Me (1998),3.75,2,0.37539700998880715
Alleluia! The Devil's Carnival (2016),3.75,2,0.37539700998880715
Farah Goes Bang (2013),3.75,2,0.37539700998880715
The Seventh Companion (1968),3.75,2,0.37539700998880715
Meet The Santas (2005),3.75,2,0.37539700998880715
The Christmas Train (2017),3.75,2,0.37539700998880715
Romantic Prelude (2009),3.75,2,0.37539700998880715
American Revolutionary: The Evolution of Grace Lee Boggs (2013),3.75,2,0.37539700998880715
Body Slam (1987),3.75,2,0.37539700998880715
A Gentle Spirit (1987),3.75,2,0.37539700998880715
Romance in a Minor Key (Romanze in Moll) (1943),3.75,2,0.37539700998880715
Far from Vietnam (1967),3.75,2,0.37539700998880715
Little Jerusalem (2006),3.75,2,0.37539700998880715
The Eternal Rainbow (1958),3.75,2,0.37539700998880715
Celia (1989),3.75,2,0.37539700998880715
Type O Negative: Symphony for the Devil (2006),3.75,2,0.37539700998880715
The Beehive (1982),3.75,2,0.37539700998880715
Residente (2017),3.75,2,0.37539700998880715
Mum's Guest (Mehman-e Maman) (2004),3.75,2,0.37539700998880715
Creating Freedom: The Lottery of Birth (2013),3.75,2,0.37539700998880715
Shake the Dust (2014),3.75,2,0.37539700998880715
Retrieval (2006),3.75,2,0.37539700998880715
The Shoe (1998),3.75,2,0.37539700998880715
Elián,3.75,2,0.37539700998880715
Stars (1959),3.75,2,0.37539700998880715
Happy Birthday (2008),3.75,2,0.37539700998880715
Tikkun (2015),3.75,2,0.37539700998880715
Nicht alle waren Mörder (2006),3.75,2,0.37539700998880715
Fractured Follies (1988),3.75,2,0.37539700998880715
Internet Story (2010),3.75,2,0.37539700998880715
10 Attitudes (2001),3.75,2,0.37539700998880715
Art of the Prank,3.75,2,0.37539700998880715
Belarmino (1964),3.75,2,0.37539700998880715
Order and Disorder (2009),3.75,2,0.37539700998880715
Naked Under the Moon (1999),3.75,2,0.37539700998880715
Jaurès (2012),3.75,2,0.37539700998880715
Legend of the Demon Cat (2017),3.75,2,0.37539700998880715
I Am Breathing (2013),3.75,2,0.37539700998880715
"Jinxy Jenkins, Lucky Lou (2014)",3.75,2,0.37539700998880715
The Count of Monte Cristo (1954),3.75,2,0.37539700998880715
1000 To 1 (2014),3.75,2,0.37539700998880715
Mumia Abu-Jamal: A Case for Reasonable Doubt? (1997),3.75,2,0.37539700998880715
Those Calloways (1965),3.75,2,0.37539700998880715
Jitterbugs (1943),3.75,2,0.37539700998880715
Passing Glory (1999),3.75,2,0.37539700998880715
Kid Millions (1934),3.75,2,0.37539700998880715
Shadowman (2017),3.75,2,0.37539700998880715
The House Under the Rocks (1959),3.75,2,0.37539700998880715
Static (1985),3.75,2,0.37539700998880715
Shadows of a Hot Summer (Stíny horkého léta) (1978),3.75,2,0.37539700998880715
Daydream Believers: The Monkees Story (2000),3.75,2,0.37539700998880715
Farewell Baghdad (2014),3.75,2,0.37539700998880715
Boat People (Tau ban no hoi) (1982),3.75,2,0.37539700998880715
Party Crashers (2012),3.75,2,0.37539700998880715
Made in Italy,3.75,2,0.37539700998880715
Billy Gardell: Halftime (2011),3.75,2,0.37539700998880715
Life Begins for Andy Hardy (1941),3.75,2,0.37539700998880715
The Assassination (1972),3.75,2,0.37539700998880715
Mía (2011),3.75,2,0.37539700998880715
The Coconut Revolution (2000),3.75,2,0.37539700998880715
The Falls: Covenant of Grace (2016),3.75,2,0.37539700998880715
Night Watch (2005),3.75,2,0.37539700998880715
